card_number,Phone 1,Phone 2,Email,IP
1470940447731917,1882260961,6350779272,8751592256,98678090
5382893949897502,2907486453,3290820419,2938641573,67178223151
8565590234208926,8095895334,7105350845,6455020959,7124521169
6056343477175855,6062097936,7443798544,5284168468,20748136152
5366938747144018,8450248702,3345083026,2841103979,248250185181
7253866851581759,1655601648,4945661925,3306487191,11017313132
5922770309177684,8446652887,4326422916,7276454039,21411118419
5063103248304195,2354889402,6010459790,2640672826,204165170216
8925175672222581,5830624533,2051753864,7331161538,200145159172
2704952250592842,7995828869,4417951803,5912438949,37146174139
8466073932886430,8057874343,1653402568,5521748523,10925421673
7662387929733800,7906826382,7264967773,4683114442,8513612010
9493835701982391,9290990270,6292282869,5271684487,210184568
6821899234761330,9405787650,5257287210,3045129141,24624318666
8885420801809116,3960431821,2635135247,1222721307,2913698232
5857439040424533,7687583636,1061183730,9572684958,14315151169
6559055140729342,8513784592,9492614418,8461705698,255111218248
9689095126035864,9060543189,2530646829,5183031057,5820036165
8091253161269035,3159668102,4823625746,8375966970,12955138172
5071924448302017,1045136568,4687020235,2170425596,015713108
1862410775128111,4667024580,5040812356,1995039505,191199140182
7088653317304319,5163365409,8559156870,3978959025,1173208192
3354965868868274,4898367518,1408093716,6642518064,13186203
5647258203079502,3282439034,7029893643,5255898008,36208166228
9130399150576286,7621237497,4174030208,4353696060,98161102238
9621709554209561,1350865004,7436026905,7252778547,154158130132
8102136034037642,5866217854,7065612966,5353445417,7416424318
6800106083572274,8733388509,3138480642,1884800429,691112394
7364388821940551,8337110941,7702959974,5635505920,244268135
1025656359817780,6846504427,8943381197,5933441452,1682248294
9560216269807717,5100942558,2038863965,5288201787,220223146167
2961103126230186,8585915927,5370913385,3865959480,541561074
9631040209355057,2068120171,5854624357,4309688440,81229112205
3279113839580167,6828720796,2847128322,6188399362,1912014232
1933289880777677,6181743344,2779959863,1223485170,1062265767
5532404378899361,7242463399,2766044523,1506693278,22810721979
3827594408355567,4243933460,9060608957,3309638511,35104149134
3579733851206926,3436502479,1951074973,1905475953,167762132
6226216588334201,6389127510,8622132416,6460312331,175184215243
4597119786540736,8196613722,7908346208,9561981035,4730174254
5808701932451954,7551946976,4563954900,2429351396,5610986249
2652067979898833,7212905093,1371159683,6217210249,146125202110
3662318817947769,5356571170,9921221148,2658549994,1631079950
1746159757895767,4236193709,4387030957,8327187196,239148207137
2418404739169295,3815153300,6654386504,9552866275,11314379138
2507230551637521,1387252038,5335340206,4328475340,721224132
6961890682056019,5199609531,1481689571,4147812760,1212509050
8647095170444340,3387173825,1446310144,3064178489,280144230
3522661945151121,8437608655,1106627303,9205112618,130178171113
2403254968786206,1030576507,8108451394,5175853775,23112714281
3723577798958156,4253048233,7459993181,4253686770,48312187
6730442762549020,1429392097,5242683636,6513059271,4222136109
3216703186047454,8382006825,7440789644,6807385222,17922815285
5347802241496810,3109751687,4959401180,2166012805,301786666
7783043914517167,2900454485,5779153431,1635255970,21421588101
6967297604772918,3200581107,1767693717,3873623120,43101171206
5009576302456660,3701904703,1788346382,2542150833,173640247
3956610877455494,2561855364,5987320683,4815865195,145273442
2537485851231095,4217069479,1909981866,5727673627,1631202898
7011977153236216,6108170648,5298670081,3909357510,165195185
7310990577123649,4200621404,4480486165,2374595758,16320833157
3510073811114370,3835269666,2615237488,9227196228,25023125085
6557080531572217,8971880529,2148677290,1695509073,18211426253
8598691888118771,6210234596,6370061726,6924570201,891171139
7952875331305407,2787539219,6884652510,6669793793,11419623365
4062482905433486,4059467670,6229538142,6145332149,1587517671
6405879770396113,2680585189,3270032416,1404715333,14025165189
8877348643404533,4220613983,6179547728,6442626784,9426233160
9222297707984167,7187407275,7369571607,4268778027,16817176178
9342958728900764,4700993710,2330012914,4085668350,1591320174
8657183322579183,7025170670,2905923312,5866081666,6766187120
7580391228439042,6249911492,6361962971,9597255699,2003417710
1311976049761499,2511513045,5991997923,9067282235,948270250
3460557088923982,7934453124,6453573432,3685985818,9711274188
1799594875291393,5609376040,6231424796,9700894375,206162149176
9812555822104149,3695820204,1377106969,8091986361,5722914697
7447961441362130,3776912946,8233855324,7117722237,22613523597
3261701585019743,7882670668,2115849338,5508473544,24325172214
6080795563010948,7416864629,3219695668,1271788837,2241354129
3772289569010234,1045645019,1028563569,8915551048,531232106
6019763425997798,6881497430,3876363448,9218757686,8912210214
3456047208602091,2238641830,2721507270,7320382543,87250202124
6069910845824062,7351474801,1082675708,5317998608,24319112630
8831038266361886,1562370275,3098014869,8704082501,238155101183
4729466350878224,1428305195,7176761767,7761411011,62117130208
3166603626148558,1484077027,2539221465,1690920366,22749107110
3411536235340915,4226410115,1021680738,9613187131,9137110177
8080616232960329,1086813262,2056921124,2372296792,25466133
5479625967445508,2827008321,7876536715,8447518265,1421791111
9640922135751586,7850010448,9126431534,4091805773,16610723269
5261465380869363,4618900056,9510267972,1035498610,1641740198
4975573263946360,9628491794,7425698777,7864195124,20326200220
8292417154121718,4180307917,6479692602,1645143047,19622098122
5577798915513001,4038486396,6788944920,1646368347,195197139252
4265778248243453,9752978311,7331638386,8960766004,27384237
8957149993391809,5854408475,6759452504,7331898430,12114957137
7216522576759654,6718973942,8460953947,2645458006,1467912035
1701242164296984,9431127758,1710344112,1113838736,16120911610
9376068874560366,3191405435,1992521622,8551017092,21128385
9363309960745468,7054383305,4208481908,7744715922,7122946152
5196711948950163,7132410202,6659397565,3643340439,14111697234
4521232962909155,9899064450,5956789464,9070860781,1061168275
7442113335717734,3786741703,7337616395,3206446964,2169724785
1895077538338938,2152338230,9469133900,5384198200,3319025253
3613143047659279,1184381321,5528980053,2438529280,5815134196
2970264592790227,5918020939,3034359365,5435767393,197241147168
4221287167142640,9382344521,6726918441,3492149057,13018915103
8885231669267570,2738388509,6330256568,5781937279,79201140104
8196060965017094,9489844353,1167962534,5472193710,199201150119
9451953970051268,3742628169,5341331992,7830483209,135924115
6296332514897362,4505409764,7957962094,2920605662,724315994
8995739974581450,9483389379,4813915452,4967285188,187231128214
6208803093787903,4530793804,2226694141,8844721259,1119623186
9811845946422304,2338402027,8114587188,2360149134,36521657
4468002783931403,1175671685,2352674019,3133452024,25511825147
5790591354519406,7978852615,8827218734,9923699477,9818213156
5767388172873866,3875555446,9354325022,9566677251,69033120
1354548615293216,9833855497,9305826087,6227610542,86134113129
3456244030416512,3865046742,6019423532,9022253762,119206142187
8221666044862951,9757459023,4274592238,7212356140,732131280
1593516988987676,3993860441,5068763682,4252302014,16513137123
5288985087666593,5091873982,6274926197,4656318364,65195116225
8267715657542788,5226259468,3251869936,3985189070,992421361
3566137911690959,5448994255,6332308103,4746010175,47303912
8513683099325508,6358477306,9931033585,5682208959,16811982176
2004960581272983,3809206441,6695961725,5985268092,20342117242
8583557834286609,1910899969,6839821096,4420027831,8749214206
3024360778373470,7800103842,2783803332,2235932646,1923038218
8664858724523251,9091193101,8939605618,9159537614,24781169188
1415999348804490,3888154887,7903637103,8475850908,108182192177
3250528182659606,2047646175,4645555538,4096247907,149116196161
8186242896431785,3787974716,2006622352,1574857669,12040196
7390511418968658,1675174797,6481852307,8306706151,19523921471
4939562257631652,7713274613,7491312886,2610134211,3722810475
4374780290053079,2458008399,4092748235,3054032326,1161015426
6711167299593899,9612596816,7186094232,8291320803,5521323112
5411596425752322,1264451881,5023110168,5959880452,2201249121
5762705215938755,9548517349,1875093293,3398306995,24513485157
3735642339158309,3561850474,9827496848,3849914691,8784104100
8005218346699448,9110287089,7937047015,1643921724,5312514854
5341219432291053,9911281761,4517397861,8854134492,322374231
6927592217536227,9228607019,9015815435,9024084495,1428311092
8936112299497612,1428560937,4428657660,8579021476,6377255185
7666737623083850,7030624823,6617820796,6966589670,19612171123
6415286411779732,9747622171,3444348731,5614665539,12880162228
9265493389037019,3229790658,4454245537,8887939789,1821622499
9023464435023593,8108208088,5831466333,8630808082,616150138
2100292599029372,9157552790,1175716398,5871417302,2459913231
6240893869287679,4546483055,1841925653,6566009823,198635553
2218814563312904,8814839673,6516966878,1186456911,28403991
8273126838999207,6091556943,5711923030,9588276251,255170162245
9925451756540696,7799490024,5354756861,9488632454,25317740200
8150844816742854,4919775564,7398317467,1761430506,12821958114
9542834546539620,7006106633,6835836796,7831451149,9212917225
1918722193971055,1414408569,8951092699,3945133718,2315057103
8146662891605113,7768814927,2923981636,5952484879,8418615112
1999044347210981,6300726304,4979474083,5632727833,11313281202
1851575888336347,3229311296,1879244031,6058079305,12466123
2161910865158320,8282303730,7886830637,2961476265,24313420411
6206018208145604,1254982989,9296954303,4846562907,2061813183
5713757547005776,3779249719,2394754523,6079892055,1255810482
4517496501944054,6928054071,3465484387,9837062155,17621512793
4447907706077804,8436332327,3422205675,2271313419,224207215192
2182594804840424,3558371678,2117864575,3524829041,181921196
9994306383557181,6680717770,9011171534,1520193370,19614899133
5018255023494796,6292622830,5061958857,3971283971,250123172142
5412154441583130,7793301530,9337363583,9409849239,106816011
1267619592420750,2928427161,4190849744,4031243956,18912863145
5138590154895548,3834701303,7324757826,3654691463,111167141252
1439559856538790,4626973256,5788927309,4329442463,2395083191
4704059435528508,8919591308,7851095463,9986272223,23413295180
5419884648032506,8657107233,5964013732,3902758178,54241108118
4448238972158086,6048952132,6176723238,9673352189,692014952
6391532965936513,3119311545,2377496260,6097661864,784922298
1077800832932962,4105066349,9584624213,9687572117,13010113775
4768946062174816,1055387512,1804701210,7559094166,24021912292
6806581148395160,2682807901,7239613080,2438354519,58123196143
6995440393607509,2491835274,5867230303,1397147274,4425221246
6738130726320136,3875284410,2241886909,3036078074,1042153921
3117044727251963,2125187132,1260789187,8942692499,2314232104
1162519676092747,3403145811,4464170516,8793839699,13914611395
2704538209818399,1110666538,6526596578,1014199452,581456203
4796982984832212,6157946130,9706442583,2489312232,14519083135
3808239493188355,6006030461,3266970464,5301899809,69997751
2385693899198124,1311950851,1332890803,1086567137,781515175
7866864004519733,4083727081,9278253700,9603621314,933598165
9187029034713812,7588029982,4098383129,7833439259,5624911551
2908134719808977,2098728422,9549564853,9766215238,167241243169
6941198605371193,9743029528,7385866267,5324743809,2522127246
8810295828091224,7597814562,4110090455,8100020016,892409090
4777653615869972,9093440255,9533311724,8317766752,13910616394
7549464282013014,6763102672,2791096608,4720243943,2441411069
7846758332498065,5213838428,7207955113,6259079256,227011541
4769372149308602,8274218772,1812326194,4928590968,19911862176
6857369747965298,3208709445,2358593923,3786952440,21824834187
4161033537437048,5174188059,5971375615,7208426283,234198254135
8903412792970975,1618936980,5802045803,8219721430,187207105139
8114873996225100,1586237943,2754633490,7469195967,2472716177
9161402356376150,5087127619,1685866198,6938408105,201245127227
2285955610032188,9509452699,1347657510,6806809746,7225116179
2500095189363676,7757401969,5974631726,2081465674,212321055
9255357629655035,5516373482,4956983692,9134498525,12712764158
9718562526450315,2340106966,2589746221,8788983899,21124413185
9006610963612867,6748313528,9037737300,7705469499,194483232
4794071152418888,1314042243,1952492141,4337323273,203119249119
8753130467979724,6539855421,6949191600,5480135123,981518321
7270204360694946,3870883487,9466816751,2200070042,8216022235
9940622686796712,8034218874,8022898626,3336858194,652412555
1183676374539409,4140444859,1726913542,7712884932,7315023450
2901653506748157,9718788107,4863576499,7238339393,3812781124
8869695533736621,9814044277,8695704052,1019519571,8824791107
5332094946678615,9639702110,3083852515,2257479951,178137131196
4152785051717729,8465635926,5822878321,4194855426,68107131168
3665041458191389,3881905590,1082224996,8599521306,2506124388
1270988589168201,3464878415,7686660196,9358775748,137317925
5631005026194258,5929742679,6296469240,1883250965,2183543131
9671139870939692,4317862923,8656401737,4746901523,1497922291
4683002097995722,7687678055,4830160162,3996222474,9001281
9518526210298522,5728852975,5197407002,9209879135,17210176123
9005236145346059,2853626557,1500769304,2186198884,21612814164
7228387135986216,2729487700,5857023369,7858884895,194222552
8504354547988842,5984529817,9667253808,2794480580,135199223187
7118158475253228,1685805708,2170914272,7869335047,19111314634
4761928983127487,3495981480,8918608651,6142666519,23630185231
4559964337706821,6758869755,7975136174,4327969125,226146165222
6330797292062432,4463585145,3948044537,5030380456,25590186183
6989131799208357,7573425979,3503230730,9803268242,223242209234
6455079865383442,9203257519,4180644267,9294216226,4220171209
5933173014266686,4007134491,2059245554,6907556994,21595159225
8736429894416082,3600642087,6436221700,6002518334,1136116650
4739473230045246,4777765413,1188217726,2840361637,184657378
5298851341101585,5519688414,5072339656,1680550308,1722189246
1706754987261863,4903869824,1556002530,4620716872,624116252
8527846142932430,2670033446,2177708244,6274248524,253109070
4573925190157149,8061062595,1979464502,8486526133,678237171
3498128920779132,6404623237,4923706875,1000571470,10152235202
3977677459389919,6321851442,9687157203,6512324707,9729167106
7733272465212190,3554108538,6707693997,2564658175,226177204185
7322045175574822,2937811030,6686596788,6501448261,503215399
7859723738039564,9893584565,4873560917,5549896440,9659215
7876397504583303,7099999361,7367035473,9127605870,21083111123
7364129960901227,3692843048,7836475848,1814140350,7516710345
9948027921198888,9188172197,5881018576,6186318535,221742484
9006974911553131,5337023287,5082795733,4527715985,21924116236
8069642853354716,6463714703,5713031809,4134774543,144816249
9942829568440946,9121730667,6914376745,5488189169,16216514265
5448528705701736,1814385526,9356584371,2044555877,22219182248
3621100545138812,9432969878,3674363664,1694573009,213134186217
2282995192287193,7615651442,1320037448,7008492469,20222948
7460877971240309,5651908872,9384781105,6148671059,1105814464
2105953406898771,2966248260,8627432965,3692843076,12216515240
9238967239353955,5156929232,1453827753,4449753261,1292006227
5321766058439947,1957654039,3158473834,3199328259,19212048239
5757888643503415,1719351268,1414368931,3874044140,22587154171
7540425902258492,8158504855,7553460474,5105347075,21221275252
6968029248649991,4125677027,7786610480,1131939962,6416823710
4311590896442340,2489737978,2304176180,7413077737,362218330
5692305818194068,3329024095,6484310426,9073597315,231160222
2734578707525670,2558190673,9006855018,2014346526,11243102159
3000360115241983,3705563359,8553716437,2607422027,21314810839
3837720190319209,9131171257,7397675724,9753552053,233171218202
5370709776260808,9577301500,8142210015,5185144962,183239209121
9977163531304700,1251778074,5491301809,6913554268,1922764188
7737434704712796,8775479915,8007180702,1617975775,2455523833
8093733483029042,6401033871,2100156570,6909518888,128244229182
3972187994551540,8758999788,9666801911,6472040996,24553133220
7929858952725069,1662812530,3165067655,6209794837,1641162238
5476222219407167,9854805500,9467584648,4041910527,100161103179
9925315635370765,3930264700,6047062247,3778902145,4237212246
5603369026398437,6614038013,5368343031,1577734812,197157165254
5567496797270768,8901626076,1774181653,3794780878,3023513789
9825498949021677,7963843317,8865074605,8880768342,106620126
9805435193703357,5351303684,6811724626,1719691465,1527589250
5758975926367026,2423521683,9806133192,3084188389,1652128626
8718170939560915,3329740635,2888473515,7736621002,8741181216
9667212649772012,1222575693,8635641509,3273623270,14380237234
5687714970480472,2419483156,5740273481,9185479375,1609248239
8638570221827492,5595639269,5538417413,7641473084,94186153176
5780539466507622,4643090276,3614911732,6093626960,4615519328
5338413383413422,5872537157,9540455876,2224783167,121174112123
8443703220390254,5021925415,4100696122,6871537941,239879218
1249252909032333,3468721443,4520959093,1246960586,23718922425
5429975795777315,9924038621,5735780360,7771962121,2512092201
5339622104456800,4149854069,8845426666,7003024041,93155109100
4766662118044340,8344507744,6013358914,8685434843,1382216626
9710482113699252,4326961173,9134883697,6829374074,2123544218
8544552677737429,1741799736,7866884605,2590918343,197201182134
6425803590634735,5714510813,9387869443,6410056561,1282562246
8447770200662552,8218274274,3029825212,3165096507,10822194132
9239177523499784,1103760076,8028909315,4328987788,17122257123
3757570547366541,3016871348,1456196232,5147953280,14612250190
2370148067315334,1923853345,8874786012,2746414378,143485144
5941523629102800,5168499857,2806896460,9371058175,4925520157
8940684693045303,3857491535,9697227615,1795263429,1561915067
8893874381334710,6816519433,2485446556,7199348034,167192163226
2118075245322124,6718683770,4263178480,2696657430,213152167247
9902489964643214,8508813316,6182521874,7591967527,233144252141
7920732664263561,7193464122,2511918749,7888948957,1455573220
3324148593068130,3796875229,7560846050,5290024315,5279104139
4527116178369468,8159916900,5991102479,5640747563,189156239210
4031027336773802,9092574456,3607721308,4507941557,1064859151
8849995232307726,9742688879,7704099432,3098426243,82719415
5715365254504997,6921581142,9108525415,4485365084,225239118223
6815737241950505,3182837089,5150525613,5273762690,571967207
8096796032574545,5138736243,2835982595,5804822096,47145214180
1182454402446372,7905644433,3020836557,7250048481,97120167253
4840563095909195,2948786370,6866291368,7424679265,22615399236
5455111237859878,2148886005,8152803497,7575765589,128115598
6897151262987318,9674199599,4887917626,6248919954,8515019537
9866447822870723,8103186418,4385196430,1916410305,1512721055
4650504640789808,8154934294,3864991518,4827363671,184127191
2781463841015862,8264216126,5149424622,9251641364,1862111946
8743216951059374,8775048550,4395977234,1555560689,114193107102
8274915292975440,5870752783,2599573581,3386985513,180214161155
7248937212273591,8985485019,5440868610,2144345657,2279040
1644467497632613,7640951052,4093456068,2742909245,1692226115
7099624736144046,2164203161,1190535566,1555856198,20518723131
4486222189030615,4304873125,2167950857,8824671071,1568102106
3393322149969108,1367547086,2750734578,7377055156,23117815920
3257539751970142,4284092605,6800955066,9753002651,1652619543
8254897038766447,6748561908,6183640464,4208821867,204134128154
6666532559423940,6363237722,5641790251,5687207068,16010591218
2013293060730485,8348595679,7803596729,7176895569,7855102140
3503928897796868,5590749333,2779085113,3793532590,14692248144
4843229853932946,1369574020,6603799071,2737082502,18616316817
6267559939671181,6106966454,2858174200,6548991959,167139151253
8320902842950521,6425376950,9796628338,3712475291,618720297
5156663803187209,5790827755,5276467995,9833550957,96123146253
1645941609267233,7878707265,3982188081,5367363979,121196597
7894043156087634,7148898565,9879143898,7349682390,381459094
9381024422047646,5990701328,5856972022,3020889874,13261229248
2019312478163357,7406922301,2904488035,9028704056,2172618426
9448606041740465,6972284987,6889664148,6496886846,282304435
7374657904352852,4440297531,2615799669,2276900339,13510366212
6425792759146459,8312772854,3080643437,6405099970,6815473141
7804009169540136,3708869454,7403779431,1874024250,291091453
7000524793607490,5304729869,5713952415,8376589699,262004746
2655350161826486,9878256480,4629356156,8393370734,19789174154
6012078737881069,9380472915,4319825924,9633025928,25512218245
5778012500384743,9575467170,4444946403,1584770730,143126233
2831761783092150,7505014811,2944896742,4776755921,195227233240
3754895142854412,6273404013,4557716109,7724741551,2131877232
3193333736902363,8656829104,3100900813,7845379618,2161433659
4489490538539113,7848482238,3318659226,7876598061,4222318714
4231756715149188,4090725782,4773866981,1403475185,1054620175
8764276259976535,3842835996,5436588624,3102798469,17816053247
5291310789248974,3104723887,1133038143,9433584961,12692158118
5299436122298996,8936337964,5046757651,7475627703,1931563746
4879281477987122,1463334408,9284354911,6415273471,5662217204
1799698512358528,1719631261,7421803870,7398888766,726615718
5078379271709758,9690978849,1302939603,9936127760,992271216
2266048359108915,8880950360,5102995051,9600136913,210138180187
2992008199074537,3691153485,8195638343,8478704336,163239130105
4792749893052349,5114615648,8434481179,2477281825,4642169219
3937620101438141,4715438741,6152244911,7401692043,66190184101
6102049479700287,7320323608,8101530851,8525854993,1721042046
1647432034203902,9274739089,1777619533,4165047920,13833147219
4020174366093357,2969500955,6948011874,8682640457,1719042201
7499426017933754,9348789237,1742420686,7534962175,125165127222
9354028289513152,8293867144,5892813822,4582625574,2132289187
1615078398531502,9610541587,3465230435,3015218000,28984177
3266347377530523,5582748505,2025223012,8213236630,12257140119
7874052616051981,9232134316,6795469720,6137040225,12045158171
8676263803912792,4551711627,3900810801,9194502462,5329139152
9557206869760375,2685000209,2768302381,9522845981,121239178142
2808240901726320,4794297927,1595322382,5989881488,4412034228
3115084747195851,4538803959,1015871081,5531738222,11118183105
5121459840957787,9211448196,8529707052,4252150976,10920396121
3729125462180706,1455565639,5200857588,4338653331,551566354
8064654132208019,4743231570,4194994749,9558715326,118145190248
3298170762080521,8289410747,5468871419,1195930761,921476425
6664070418281627,5204421380,8629697413,8835049697,21648136160
5587089880764227,4890889493,2713367931,4938644330,16621316479
1311746491675656,2209746193,3460180698,6102881557,21818821446
8663347475333932,5588017052,8494198554,5446696662,24592914
2558564766985384,5663616080,8868291113,7091353368,16059199148
5428746491751256,9346101006,6008168784,4829445842,88215186163
6320814078675659,5272888420,9377135963,3310559696,183866226
6756053708089913,9788837186,1874172997,9465605271,106906594
3431128443554690,5649986170,8749437331,3028477896,38232222101
1342670530562182,2416451613,7183086413,2159234871,6018357183
6349851345220222,5885632248,7491229868,6266727381,13213922220
6809109231059772,4071583916,7435847152,6889924470,140975735
4213560102978026,8309502301,7040095208,6228161039,2022314033
8085862481816597,1596070129,5885155532,4684135948,1521023028
4224116152086026,7240039368,3677146760,2105966679,217323215
3539245604580903,2597875200,2218164778,9826618986,76233239150
1775120255348813,2268074395,7566824396,2258076094,1543672114
8884512509923955,6964922586,7995534224,1089441214,2321713184
7629313908481752,8501654214,6726536501,2926812393,28121117219
2066738484947669,7169347261,1732787393,1089297464,24649102
9721842526898193,4748836539,7520343345,8739964506,12723714128
1690570365148306,9164961848,7084529469,3330479706,16220159124
9347199111022272,2103140557,8285271560,6251343986,1033817421
6023269455726680,3123383418,3112501040,1179107846,97374191
5587128646035928,3797319239,8224665146,8833251766,7522414623
3849244594348771,3368936887,8243950327,2436053452,2271827222
7015281587446003,7190218452,1916316560,7320348314,1867318868
8086222339470928,1876186713,2009131058,9382975996,7217819774
9713415908088245,1318348579,1748017219,6880167402,8495229152
6777850599670876,4740646865,1638196915,7091086343,2316421138
1671096077259736,5354881715,6327108477,6163363452,631073230
6079036449617249,5231457690,4098418079,5105735556,183106181219
1657897699249280,6613318696,5223441432,4610998002,852477100
6621817021596546,1753127750,4567324752,5903371157,19354143
8904448896134613,4471411484,8214209082,7790589808,14321377185
4384175880951648,2491696343,8114775064,2958227322,1123220823
9554568852337429,4356239020,4854947571,8287462442,25120524593
9641555650235107,5406551297,3545625814,6570177812,1088492231
2544800719859194,6924341382,9748507792,3830714165,2151041874
9756996710013859,4069371116,7072889553,2230109251,3113412204
1520839517952603,6702461702,3570322851,6679954949,239699749
3539453299955323,5690563509,7209424267,1568183138,16921820885
7922564248114581,2016088137,2762544924,1041754377,5626171105
2502153883893637,8111266527,2733313831,8169545840,38739958
8647622101956545,8056966843,4184964449,6863058299,2532820011
1524122683875135,2065092065,3870237443,2510892272,18718830158
4785168387100872,3626970198,8559063639,4831124280,21946197124
6668036032342989,3320108992,9661883366,7489423654,9914987200
5692254420245708,6060073673,3988773404,4141588193,233293731
5545408466401655,7054607711,2099090069,4220741853,73255159172
4011961684618357,2860332307,8387539206,8015280522,2249013978
8893891135950522,5982626216,2238539378,1167500556,017918756
1730436563963254,4346641245,7217314603,7722160267,25523421594
2945094457137305,3080359547,3019386462,1139549940,991788546
6548336464368675,5823895470,6571275186,5143095846,2193922175
3420401229500830,6190595516,8608363900,5115943764,6686217236
3856971067167047,7796491607,7803794255,2611158221,185242253202
2298392704471175,9973942199,4936991748,4773058023,271959015
1272394139180321,8916015426,6598135393,7724736139,473521750
3167514918588533,9959253888,4202812696,4269498042,22954246136
6255609632165626,2954283576,9669185834,1314581345,2051443140
8351141931852098,3871581863,3888084762,9286683901,1731847158
2460824870724694,2455314545,8291101792,1878372379,1421515373
5756922338595767,5025883836,7771880075,5695356214,549853205
6503300568313892,7498211226,9923346852,8004106626,173385378
4294661338461394,6029820328,5599415804,6820776852,25069867
4099101616129875,1134093423,4376765722,9544326662,498522682
8806790082726452,2707367963,1929718611,4248724597,514318028
9404080591532172,9993142798,5267305734,6954957091,1841889868
5989637084397336,9124797189,9035405971,8582002500,8620520371
7090895562228058,4769248030,3772818280,1933196890,133249255252
4134764270967756,8177959815,9856141917,6620125285,24421224141
4572930617639072,7529891605,3110520523,1551752260,240230175139
9920010033985509,3783155185,7687504562,3866760661,180226200106
7498243546674395,3617281536,3362976185,3646219650,200165235
8447886011221134,9227271119,1466781863,8872473824,1547658163
2758553256524783,3962336445,9084912931,2955386966,17635799
3115153465010662,6331854605,6119570773,1372698520,1711413568
6042074865075826,2040473558,1140419560,5234868861,162115205195
2539758404358693,9107139409,7148595775,3292313930,15984200184
4599168588572394,2066304208,6207874557,8759768354,45143204108
5552506624020540,4669296783,6412575787,2051018186,12125165243
5740664914301049,8833413057,6196068678,8603891249,5311218634
4476624400382089,1104563900,1382304872,5166219705,158344493
1716967164219907,3327800515,2386893270,9344372812,179836139
9193243101680034,4143686591,8684395729,5816894847,6275124166
8559689228025705,2448277855,9387574950,3817110576,8117949231
8267853812101742,3266957541,3741062386,2742200010,12112421162
8595583315656711,5561366245,9750926480,2120514981,1431923645
7541736418713490,5736981157,3963546259,7278370703,2214420849
3598623949146980,6887097193,4764376328,8786006536,53189176248
4030238181308562,8678020788,6040988440,3472274120,18080220139
9822698860980093,8248621105,3076784743,2513705311,207202221144
1167826682299077,9953814108,7914908460,8767115726,23313883251
4214011363046804,6211086815,3644611398,5731154298,2405519170
8555634880409613,7523228223,3401502145,3353230638,3119249133
1537169753736594,7780144557,5511201254,7628086779,14311121175
5064996256159423,8394205560,8826120479,3715999670,249133250154
5390336962237264,7154713820,7278207577,6407590992,65204146198
3970496647495445,4031881962,8741021174,7932200428,4020211142
8676528320963443,2401850151,4612973749,1107110249,42181216255
8253965702821487,5969274448,2384110105,9329417801,166727551
9835652170353127,2875665926,6679986346,8179233339,11421862210
5865802286447348,4318459326,4982602798,7277949800,6095144102
7295484418649182,7789607509,4302982082,3567691785,10913647223
4603942612665702,8949844212,8575431520,5800316506,113244212186
4888366441708010,6686773140,2224012624,2243617467,171521934
6065592556900112,6860157823,8973740014,9681671542,241114197181
7378995936375688,5398330329,6956205427,2556348260,1277327199
6188164175156097,5821643829,8862714832,4903602736,128823660
2506489211636797,8341400298,8207623420,9559367440,11120428198
2400380174191746,2455046793,7740123470,2889175354,1838522599
6906615551342115,1760033116,9279472934,5651116692,95212157230
8956880925252548,8785266327,1559750610,9496314092,1012911799
